157.0;0.39;2.895;2.325;1.50686373957754;0.228764999825665;12.8053439686205
157.0;0.41;2.895;2.325;1.61231090628216;0.232833324619125;11.9224581910588
157.0;0.41;3.105;2.675;1.5929374387514;0.24676460146991;10.3794055097971
157.0;0.39;3.105;2.675;1.49910704619314;0.244138367148585;11.0723781304237
160.0;0.4;3.0;2.5;1.59097225499565;0.244358350012602;11.1754681385396
160.0;0.4;3.0;2.5;1.59090852804596;0.244348562153494;11.1759558507065
163.0;0.39;2.895;2.325;1.58944846233698;0.241302625883987;12.0880445208794
163.0;0.41;2.895;2.325;1.90561645562109;0.275189489249491;9.9334804577077
163.0;0.41;3.105;2.675;1.65859488710968;0.256935706551326;9.92893822847714
163.0;0.39;3.105;2.675;1.54216579081013;0.251150736031084;10.7353057806574
